issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T00:00:00+06:00,2025-02-05T18:00:00Z,turbine_1,0,2025-02-05T06:00:00Z,12,0.025469904026814982,0.0,0.025469904026814982,0.2538628351292342,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T01:00:00+06:00,2025-02-05T19:00:00Z,turbine_1,1,2025-02-05T06:00:00Z,13,0.029758105261239357,0.0,0.029758105261239357,0.25815103636365855,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T02:00:00+06:00,2025-02-05T20:00:00Z,turbine_1,2,2025-02-05T06:00:00Z,14,0.04506828431703708,0.0,0.04506828431703708,0.2734612154194563,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T03:00:00+06:00,2025-02-05T21:00:00Z,turbine_1,3,2025-02-05T06:00:00Z,15,0.08925931648282583,0.006990910905613601,0.08925931648282583,0.317652247585245,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T04:00:00+06:00,2025-02-05T22:00:00Z,turbine_1,4,2025-02-05T06:00:00Z,16,0.18109447221040165,0.0,0.18109447221040165,0.6950877146351412,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T05:00:00+06:00,2025-02-05T23:00:00Z,turbine_1,5,2025-02-05T06:00:00Z,17,0.27792679682449856,0.014579545927551008,0.27792679682449856,0.791920039249238,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T06:00:00+06:00,2025-02-06T00:00:00Z,turbine_1,6,2025-02-05T06:00:00Z,18,0.4465479493528073,0.18320069845585973,0.4465479493528073,0.9605411917775468,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T07:00:00+06:00,2025-02-06T01:00:00Z,turbine_1,7,2025-02-05T06:00:00Z,19,0.4906192056531541,0.22727195475620654,0.4906192056531541,1.0,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T08:00:00+06:00,2025-02-06T02:00:00Z,turbine_1,8,2025-02-05T06:00:00Z,20,0.4974936015647512,0.23414635066780365,0.4974936015647512,1.0,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T09:00:00+06:00,2025-02-06T03:00:00Z,turbine_1,9,2025-02-05T06:00:00Z,21,0.4851618938286551,0.22181464293170755,0.4851618938286551,0.9991551362533946,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T10:00:00+06:00,2025-02-06T04:00:00Z,turbine_1,10,2025-02-05T06:00:00Z,22,0.5003456261774284,0.002656141018379299,0.5003456261774284,0.7989870148830305,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T11:00:00+06:00,2025-02-06T05:00:00Z,turbine_1,11,2025-02-05T06:00:00Z,23,0.5246718282750936,0.026982343116044527,0.5246718282750936,0.8233132169806956,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T12:00:00+06:00,2025-02-06T06:00:00Z,turbine_1,12,2025-02-05T06:00:00Z,24,0.557684697347168,0.059995212188118874,0.557684697347168,0.8563260860527699,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T13:00:00+06:00,2025-02-06T07:00:00Z,turbine_1,13,2025-02-05T06:00:00Z,25,0.6132133611656139,0.11552387600656477,0.6132133611656139,0.911854749871216,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T14:00:00+06:00,2025-02-06T08:00:00Z,turbine_1,14,2025-02-05T06:00:00Z,26,0.533458182922467,0.035768697763417956,0.533458182922467,0.832099571628069,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T15:00:00+06:00,2025-02-06T09:00:00Z,turbine_1,15,2025-02-05T06:00:00Z,27,0.4798366625564523,0.21648941165950475,0.4798366625564523,0.9938299049811918,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T16:00:00+06:00,2025-02-06T10:00:00Z,turbine_1,16,2025-02-05T06:00:00Z,28,0.4130890131840142,0.14974176228706665,0.4130890131840142,0.9270822556087537,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T17:00:00+06:00,2025-02-06T11:00:00Z,turbine_1,17,2025-02-05T06:00:00Z,29,0.41836890380262537,0.15502165290567782,0.41836890380262537,0.9323621462273649,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T18:00:00+06:00,2025-02-06T12:00:00Z,turbine_1,18,2025-02-05T06:00:00Z,30,0.33592632179486176,0.07257907089791421,0.33592632179486176,0.8499195642196014,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T19:00:00+06:00,2025-02-06T13:00:00Z,turbine_1,19,2025-02-05T06:00:00Z,31,0.3399308207777386,0.07658356988079107,0.3399308207777386,0.8539240632024782,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T20:00:00+06:00,2025-02-06T14:00:00Z,turbine_1,20,2025-02-05T06:00:00Z,32,0.3532503065064224,0.08990305560947487,0.3532503065064224,0.867243548931162,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T21:00:00+06:00,2025-02-06T15:00:00Z,turbine_1,21,2025-02-05T06:00:00Z,33,0.437009275167776,0.17366202427082844,0.437009275167776,0.9510025175925155,model,lightgbm-v1,start
2025-02-05T18:00:00Z,2025-02-06T00:00:00+06:00,2025-02-06T22:00:00+06:00,2025-02-06T16:00:00Z,turbine_1,22,2025-02-05T06:00:00Z,34,0.4536214225516366,0.19027417165468907,0.4536214225516366,0.9676146649763762,model,lightgbm-v1,start
