issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T00:00:00+06:00,2025-02-14T18:00:00Z,turbine_1,0,2025-02-14T06:00:00Z,12,0.47190481221752806,0.2085575613205805,0.47190481221752806,0.9858980546422675,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T01:00:00+06:00,2025-02-14T19:00:00Z,turbine_1,1,2025-02-14T06:00:00Z,13,0.5019154291968098,0.004225944037760665,0.5019154291968098,0.8005568179024118,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T02:00:00+06:00,2025-02-14T20:00:00Z,turbine_1,2,2025-02-14T06:00:00Z,14,0.556078153386717,0.05838866822766786,0.556078153386717,0.854719542092319,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T03:00:00+06:00,2025-02-14T21:00:00Z,turbine_1,3,2025-02-14T06:00:00Z,15,0.6592371232672662,0.16154763810821715,0.6592371232672662,0.9578785119728683,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T04:00:00+06:00,2025-02-14T22:00:00Z,turbine_1,4,2025-02-14T06:00:00Z,16,0.7429723269558397,0.2452828417967906,0.7429723269558397,1.0,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T05:00:00+06:00,2025-02-14T23:00:00Z,turbine_1,5,2025-02-14T06:00:00Z,17,0.7795703077854694,0.28188082262642034,0.7795703077854694,1.0,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T06:00:00+06:00,2025-02-15T00:00:00Z,turbine_1,6,2025-02-14T06:00:00Z,18,0.7805060479529575,0.28281656279390843,0.7805060479529575,1.0,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T07:00:00+06:00,2025-02-15T01:00:00Z,turbine_1,7,2025-02-14T06:00:00Z,19,0.8071948203910451,0.30950533523199597,0.8071948203910451,1.0,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T08:00:00+06:00,2025-02-15T02:00:00Z,turbine_1,8,2025-02-14T06:00:00Z,20,0.8388893634215748,0.34119987826252574,0.8388893634215748,1.0,model,lightgbm-v1,start
2025-02-14T18:00:00Z,2025-02-15T00:00:00+06:00,2025-02-15T09:00:00+06:00,2025-02-15T03:00:00Z,turbine_1,9,2025-02-14T06:00:00Z,21,0.846365415994846,0.34867593083579695,0.846365415994846,1.0,model,lightgbm-v1,start
