issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T00:00:00+06:00,2025-02-08T18:00:00Z,turbine_1,0,2025-02-08T06:00:00Z,12,0.055848541684081626,0.0,0.055848541684081626,0.2842414727865008,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T01:00:00+06:00,2025-02-08T19:00:00Z,turbine_1,1,2025-02-08T06:00:00Z,13,0.08052266981262045,0.0,0.08052266981262045,0.30891560091503967,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T02:00:00+06:00,2025-02-08T20:00:00Z,turbine_1,2,2025-02-08T06:00:00Z,14,0.07768229326507048,0.0,0.07768229326507048,0.3060752243674897,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T03:00:00+06:00,2025-02-08T21:00:00Z,turbine_1,3,2025-02-08T06:00:00Z,15,0.06470803111693077,0.0,0.06470803111693077,0.29310096221935,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T04:00:00+06:00,2025-02-08T22:00:00Z,turbine_1,4,2025-02-08T06:00:00Z,16,0.051355239385317455,0.0,0.051355239385317455,0.27974817048773665,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T05:00:00+06:00,2025-02-08T23:00:00Z,turbine_1,5,2025-02-08T06:00:00Z,17,0.05099305904690479,0.0,0.05099305904690479,0.27938599014932397,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T06:00:00+06:00,2025-02-09T00:00:00Z,turbine_1,6,2025-02-08T06:00:00Z,18,0.045659128900058875,0.0,0.045659128900058875,0.27405206000247806,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T07:00:00+06:00,2025-02-09T01:00:00Z,turbine_1,7,2025-02-08T06:00:00Z,19,0.023406007564754413,0.0,0.023406007564754413,0.2517989386671736,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T08:00:00+06:00,2025-02-09T02:00:00Z,turbine_1,8,2025-02-08T06:00:00Z,20,0.019312154816179566,0.0,0.019312154816179566,0.24770508591859877,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T09:00:00+06:00,2025-02-09T03:00:00Z,turbine_1,9,2025-02-08T06:00:00Z,21,0.015095297480913419,0.0,0.015095297480913419,0.24348822858333263,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T10:00:00+06:00,2025-02-09T04:00:00Z,turbine_1,10,2025-02-08T06:00:00Z,22,0.014439976666649914,0.0,0.014439976666649914,0.24283290776906913,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T11:00:00+06:00,2025-02-09T05:00:00Z,turbine_1,11,2025-02-08T06:00:00Z,23,0.01152227449379159,0.0,0.01152227449379159,0.2399152055962108,model,lightgbm-v1,start
2025-02-08T18:00:00Z,2025-02-09T00:00:00+06:00,2025-02-09T12:00:00+06:00,2025-02-09T06:00:00Z,turbine_1,12,2025-02-08T06:00:00Z,24,0.015679180465451824,0.0,0.015679180465451824,0.24407211156787104,model,lightgbm-v1,start
