issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T00:00:00+06:00,2025-02-18T18:00:00Z,turbine_1,0,2025-02-18T06:00:00Z,12,0.4333849569048716,0.17003770600792406,0.4333849569048716,0.9473781993296111,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T01:00:00+06:00,2025-02-18T19:00:00Z,turbine_1,1,2025-02-18T06:00:00Z,13,0.34794583239628074,0.08459858149933319,0.34794583239628074,0.8619390748210203,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T02:00:00+06:00,2025-02-18T20:00:00Z,turbine_1,2,2025-02-18T06:00:00Z,14,0.3182357681243224,0.05488851722737487,0.3182357681243224,0.832229010549062,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T03:00:00+06:00,2025-02-18T21:00:00Z,turbine_1,3,2025-02-18T06:00:00Z,15,0.3256437079621182,0.062296457065170674,0.3256437079621182,0.8396369503868577,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T04:00:00+06:00,2025-02-18T22:00:00Z,turbine_1,4,2025-02-18T06:00:00Z,16,0.3330103498363099,0.06966309893936234,0.3330103498363099,0.8470035922610495,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T05:00:00+06:00,2025-02-18T23:00:00Z,turbine_1,5,2025-02-18T06:00:00Z,17,0.3294314050988745,0.06608415420192693,0.3294314050988745,0.843424647523614,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T06:00:00+06:00,2025-02-19T00:00:00Z,turbine_1,6,2025-02-18T06:00:00Z,18,0.35707482701428095,0.0937275761173334,0.35707482701428095,0.8710680694390205,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T07:00:00+06:00,2025-02-19T01:00:00Z,turbine_1,7,2025-02-18T06:00:00Z,19,0.4077258120657618,0.14437856116881426,0.4077258120657618,0.9217190544905014,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T08:00:00+06:00,2025-02-19T02:00:00Z,turbine_1,8,2025-02-18T06:00:00Z,20,0.42374274140657037,0.16039549050962282,0.42374274140657037,0.93773598383131,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T09:00:00+06:00,2025-02-19T03:00:00Z,turbine_1,9,2025-02-18T06:00:00Z,21,0.31400845357780904,0.050661202680861495,0.31400845357780904,0.8280016960025486,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T10:00:00+06:00,2025-02-19T04:00:00Z,turbine_1,10,2025-02-18T06:00:00Z,22,0.11043978683207044,0.028171381254858213,0.11043978683207044,0.33883271793448966,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T11:00:00+06:00,2025-02-19T05:00:00Z,turbine_1,11,2025-02-18T06:00:00Z,23,0.1345199635101378,0.05225155793292559,0.1345199635101378,0.36291289461255705,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T12:00:00+06:00,2025-02-19T06:00:00Z,turbine_1,12,2025-02-18T06:00:00Z,24,0.12417512622815399,0.04190672065094177,0.12417512622815399,0.35256805733057317,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T13:00:00+06:00,2025-02-19T07:00:00Z,turbine_1,13,2025-02-18T06:00:00Z,25,0.11683292963632141,0.03456452405910919,0.11683292963632141,0.3452258607387406,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T14:00:00+06:00,2025-02-19T08:00:00Z,turbine_1,14,2025-02-18T06:00:00Z,26,0.0917035740782555,0.00943516850104327,0.0917035740782555,0.3200965051806747,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T15:00:00+06:00,2025-02-19T09:00:00Z,turbine_1,15,2025-02-18T06:00:00Z,27,0.08055141563904733,0.0,0.08055141563904733,0.30894434674146654,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T16:00:00+06:00,2025-02-19T10:00:00Z,turbine_1,16,2025-02-18T06:00:00Z,28,0.0821017385787871,0.0,0.0821017385787871,0.3104946696812063,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T17:00:00+06:00,2025-02-19T11:00:00Z,turbine_1,17,2025-02-18T06:00:00Z,29,0.06714674118252177,0.0,0.06714674118252177,0.295539672284941,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T18:00:00+06:00,2025-02-19T12:00:00Z,turbine_1,18,2025-02-18T06:00:00Z,30,0.08000114491394131,0.0,0.08000114491394131,0.3083940760163605,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T19:00:00+06:00,2025-02-19T13:00:00Z,turbine_1,19,2025-02-18T06:00:00Z,31,0.05639178741020169,0.0,0.05639178741020169,0.2847847185126209,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T20:00:00+06:00,2025-02-19T14:00:00Z,turbine_1,20,2025-02-18T06:00:00Z,32,0.0385791878716336,0.0,0.0385791878716336,0.2669721189740528,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T21:00:00+06:00,2025-02-19T15:00:00Z,turbine_1,21,2025-02-18T06:00:00Z,33,0.028564146966413028,0.0,0.028564146966413028,0.2569570780688322,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T22:00:00+06:00,2025-02-19T16:00:00Z,turbine_1,22,2025-02-18T06:00:00Z,34,0.028248588718863737,0.0,0.028248588718863737,0.2566415198212829,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-19T23:00:00+06:00,2025-02-19T17:00:00Z,turbine_1,23,2025-02-18T06:00:00Z,35,0.022797550550530978,0.0,0.022797550550530978,0.25119048165295016,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T00:00:00+06:00,2025-02-19T18:00:00Z,turbine_1,24,2025-02-18T06:00:00Z,36,0.02474216202465595,0.0,0.02474216202465595,0.25313509312707516,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T01:00:00+06:00,2025-02-19T19:00:00Z,turbine_1,25,2025-02-18T06:00:00Z,37,0.023648973174397007,0.0,0.023648973174397007,0.2520419042768162,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T02:00:00+06:00,2025-02-19T20:00:00Z,turbine_1,26,2025-02-18T06:00:00Z,38,0.025184172659689426,0.0,0.025184172659689426,0.2535771037621086,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T03:00:00+06:00,2025-02-19T21:00:00Z,turbine_1,27,2025-02-18T06:00:00Z,39,0.024014614545961873,0.0,0.024014614545961873,0.2524075456483811,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T04:00:00+06:00,2025-02-19T22:00:00Z,turbine_1,28,2025-02-18T06:00:00Z,40,0.016973357492475465,0.0,0.016973357492475465,0.24536628859489468,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T05:00:00+06:00,2025-02-19T23:00:00Z,turbine_1,29,2025-02-18T06:00:00Z,41,0.012630621283757679,0.0,0.012630621283757679,0.2410235523861769,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T06:00:00+06:00,2025-02-20T00:00:00Z,turbine_1,30,2025-02-18T06:00:00Z,42,0.011232934492376558,0.0,0.011232934492376558,0.23962586559479576,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T07:00:00+06:00,2025-02-20T01:00:00Z,turbine_1,31,2025-02-18T06:00:00Z,43,0.012826422310900917,0.0,0.012826422310900917,0.24121935341332013,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T08:00:00+06:00,2025-02-20T02:00:00Z,turbine_1,32,2025-02-18T06:00:00Z,44,0.015431468167746711,0.0,0.015431468167746711,0.24382439927016591,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T09:00:00+06:00,2025-02-20T03:00:00Z,turbine_1,33,2025-02-18T06:00:00Z,45,0.01846292950520183,0.0,0.01846292950520183,0.24685586060762105,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T10:00:00+06:00,2025-02-20T04:00:00Z,turbine_1,34,2025-02-18T06:00:00Z,46,0.01691928328679042,0.0,0.01691928328679042,0.24531221438920964,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T11:00:00+06:00,2025-02-20T05:00:00Z,turbine_1,35,2025-02-18T06:00:00Z,47,0.019312695268478574,0.0,0.019312695268478574,0.24770562637089777,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T12:00:00+06:00,2025-02-20T06:00:00Z,turbine_1,36,2025-02-18T06:00:00Z,48,0.018204295219223336,0.0,0.018204295219223336,0.24659722632164255,model,lightgbm-v1,start
2025-02-18T18:00:00Z,2025-02-19T00:00:00+06:00,2025-02-20T13:00:00+06:00,2025-02-20T07:00:00Z,turbine_1,37,2025-02-18T06:00:00Z,49,0.0251921589725492,0.0,0.0251921589725492,0.25358509007496843,model,lightgbm-v1,start
