issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T00:00:00+06:00,2025-02-24T18:00:00Z,turbine_1,0,2025-02-24T06:00:00Z,12,0.8635431130182154,0.5050648264260855,0.8635431130182154,0.9485451936139375,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T01:00:00+06:00,2025-02-24T19:00:00Z,turbine_1,1,2025-02-24T06:00:00Z,13,0.8159147682657641,0.31822528310671505,0.8159147682657641,1.0,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T02:00:00+06:00,2025-02-24T20:00:00Z,turbine_1,2,2025-02-24T06:00:00Z,14,0.7689896878453969,0.2713002026863478,0.7689896878453969,1.0,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T03:00:00+06:00,2025-02-24T21:00:00Z,turbine_1,3,2025-02-24T06:00:00Z,15,0.4969009555870314,0.23355370469008385,0.4969009555870314,1.0,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T04:00:00+06:00,2025-02-24T22:00:00Z,turbine_1,4,2025-02-24T06:00:00Z,16,0.3340930589906217,0.07074580809367415,0.3340930589906217,0.8480863014153612,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T05:00:00+06:00,2025-02-24T23:00:00Z,turbine_1,5,2025-02-24T06:00:00Z,17,0.1470281376318557,0.06475973205464348,0.1470281376318557,0.37542106873427494,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T06:00:00+06:00,2025-02-25T00:00:00Z,turbine_1,6,2025-02-24T06:00:00Z,18,0.03774372874903678,0.0,0.03774372874903678,0.26613665985145596,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T07:00:00+06:00,2025-02-25T01:00:00Z,turbine_1,7,2025-02-24T06:00:00Z,19,0.02602021413964713,0.0,0.02602021413964713,0.2544131452420663,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T08:00:00+06:00,2025-02-25T02:00:00Z,turbine_1,8,2025-02-24T06:00:00Z,20,0.04145921562595187,0.0,0.04145921562595187,0.2698521467283711,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T09:00:00+06:00,2025-02-25T03:00:00Z,turbine_1,9,2025-02-24T06:00:00Z,21,0.040093715862494876,0.0,0.040093715862494876,0.2684866469649141,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T10:00:00+06:00,2025-02-25T04:00:00Z,turbine_1,10,2025-02-24T06:00:00Z,22,0.019535454414837575,0.0,0.019535454414837575,0.24792838551725677,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T11:00:00+06:00,2025-02-25T05:00:00Z,turbine_1,11,2025-02-24T06:00:00Z,23,0.036251192045847064,0.0,0.036251192045847064,0.26464412314826624,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T12:00:00+06:00,2025-02-25T06:00:00Z,turbine_1,12,2025-02-24T06:00:00Z,24,0.08974695140312894,0.007478545825916713,0.08974695140312894,0.31813988250554814,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T13:00:00+06:00,2025-02-25T07:00:00Z,turbine_1,13,2025-02-24T06:00:00Z,25,0.40889859100657394,0.1455513401096264,0.40889859100657394,0.9228918334313134,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T14:00:00+06:00,2025-02-25T08:00:00Z,turbine_1,14,2025-02-24T06:00:00Z,26,0.8231433440961329,0.3254538589370838,0.8231433440961329,1.0,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T15:00:00+06:00,2025-02-25T09:00:00Z,turbine_1,15,2025-02-24T06:00:00Z,27,0.8905544231109465,0.5320761365188166,0.8905544231109465,0.9755565037066686,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T16:00:00+06:00,2025-02-25T10:00:00Z,turbine_1,16,2025-02-24T06:00:00Z,28,0.8884958661814017,0.5300175795892719,0.8884958661814017,0.9734979467771239,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T17:00:00+06:00,2025-02-25T11:00:00Z,turbine_1,17,2025-02-24T06:00:00Z,29,0.8568257934135453,0.4983475068214154,0.8568257934135453,0.9418278740092674,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T18:00:00+06:00,2025-02-25T12:00:00Z,turbine_1,18,2025-02-24T06:00:00Z,30,0.7894017738064231,0.291712288647374,0.7894017738064231,1.0,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T19:00:00+06:00,2025-02-25T13:00:00Z,turbine_1,19,2025-02-24T06:00:00Z,31,0.6727832210742374,0.1750937359151883,0.6727832210742374,0.9714246097798394,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T20:00:00+06:00,2025-02-25T14:00:00Z,turbine_1,20,2025-02-24T06:00:00Z,32,0.17427883099097596,0.0,0.17427883099097596,0.6882720734157155,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T21:00:00+06:00,2025-02-25T15:00:00Z,turbine_1,21,2025-02-24T06:00:00Z,33,0.034581654611854425,0.0,0.034581654611854425,0.2629745857142736,model,mos-curve-v0,start
2025-02-24T18:00:00Z,2025-02-25T00:00:00+06:00,2025-02-25T22:00:00+06:00,2025-02-25T16:00:00Z,turbine_1,22,2025-02-24T06:00:00Z,34,0.03062220411919033,0.0,0.03062220411919033,0.2590151352216095,model,mos-curve-v0,start
