issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T00:00:00+06:00,2025-02-13T18:00:00Z,turbine_1,0,2025-02-13T06:00:00Z,12,0.2111204862720755,0.0,0.2111204862720755,0.725113728696815,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T01:00:00+06:00,2025-02-13T19:00:00Z,turbine_1,1,2025-02-13T06:00:00Z,13,0.14015958050080454,0.05789117492359232,0.14015958050080454,0.3685525116032238,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T02:00:00+06:00,2025-02-13T20:00:00Z,turbine_1,2,2025-02-13T06:00:00Z,14,0.1343717938987471,0.05210338832153487,0.1343717938987471,0.3627647250011663,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T03:00:00+06:00,2025-02-13T21:00:00Z,turbine_1,3,2025-02-13T06:00:00Z,15,0.15146092629647548,0.0,0.15146092629647548,0.665454168721215,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T04:00:00+06:00,2025-02-13T22:00:00Z,turbine_1,4,2025-02-13T06:00:00Z,16,0.132755643862172,0.05048723828495978,0.132755643862172,0.3611485749645912,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T05:00:00+06:00,2025-02-13T23:00:00Z,turbine_1,5,2025-02-13T06:00:00Z,17,0.1005581960854184,0.018289790508206172,0.1005581960854184,0.3289511271878376,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T06:00:00+06:00,2025-02-14T00:00:00Z,turbine_1,6,2025-02-13T06:00:00Z,18,0.07404083800420305,0.0,0.07404083800420305,0.30243376910662223,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T07:00:00+06:00,2025-02-14T01:00:00Z,turbine_1,7,2025-02-13T06:00:00Z,19,0.0842035665891793,0.001935161011967071,0.0842035665891793,0.3125964976915985,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T08:00:00+06:00,2025-02-14T02:00:00Z,turbine_1,8,2025-02-13T06:00:00Z,20,0.11181545998257539,0.029547054405363163,0.11181545998257539,0.34020839108499457,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T09:00:00+06:00,2025-02-14T03:00:00Z,turbine_1,9,2025-02-13T06:00:00Z,21,0.12722835779694383,0.044959952219731605,0.12722835779694383,0.35562128889936306,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T10:00:00+06:00,2025-02-14T04:00:00Z,turbine_1,10,2025-02-13T06:00:00Z,22,0.10441154148798572,0.022143135910773493,0.10441154148798572,0.3328044725904049,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T11:00:00+06:00,2025-02-14T05:00:00Z,turbine_1,11,2025-02-13T06:00:00Z,23,0.2533606019245446,0.0,0.2533606019245446,0.7673538443492842,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T12:00:00+06:00,2025-02-14T06:00:00Z,turbine_1,12,2025-02-13T06:00:00Z,24,0.5143540330732296,0.016664547914180483,0.5143540330732296,0.8129954217788316,model,mos-curve-v0,start
2025-02-13T18:00:00Z,2025-02-14T00:00:00+06:00,2025-02-14T13:00:00+06:00,2025-02-14T07:00:00Z,turbine_1,13,2025-02-13T06:00:00Z,25,0.5850957497173481,0.08740626455829903,0.5850957497173481,0.8837371384229502,model,mos-curve-v0,start
