issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T00:00:00+06:00,2025-02-06T18:00:00Z,turbine_1,0,2025-02-06T06:00:00Z,12,0.40132724955880106,0.1379799986618535,0.40132724955880106,0.9153204919835406,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T01:00:00+06:00,2025-02-06T19:00:00Z,turbine_1,1,2025-02-06T06:00:00Z,13,0.40444084071164754,0.1410935898147,0.40444084071164754,0.9184340831363871,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T02:00:00+06:00,2025-02-06T20:00:00Z,turbine_1,2,2025-02-06T06:00:00Z,14,0.37322047331045966,0.1098732224135121,0.37322047331045966,0.8872137157351991,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T03:00:00+06:00,2025-02-06T21:00:00Z,turbine_1,3,2025-02-06T06:00:00Z,15,0.3541718449099342,0.09082459401298665,0.3541718449099342,0.8681650873346738,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T04:00:00+06:00,2025-02-06T22:00:00Z,turbine_1,4,2025-02-06T06:00:00Z,16,0.40641226018380955,0.143065009286862,0.40641226018380955,0.9204055026085491,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T05:00:00+06:00,2025-02-06T23:00:00Z,turbine_1,5,2025-02-06T06:00:00Z,17,0.4809634697628169,0.21761621886586935,0.4809634697628169,0.9949567121875564,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T06:00:00+06:00,2025-02-07T00:00:00Z,turbine_1,6,2025-02-06T06:00:00Z,18,0.4792540878419976,0.21590683694505003,0.4792540878419976,0.9932473302667371,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T07:00:00+06:00,2025-02-07T01:00:00Z,turbine_1,7,2025-02-06T06:00:00Z,19,0.48592493695031125,0.2225776860533637,0.48592493695031125,0.9999181793750508,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T08:00:00+06:00,2025-02-07T02:00:00Z,turbine_1,8,2025-02-06T06:00:00Z,20,0.4969409598760256,0.23359370897907805,0.4969409598760256,1.0,model,lightgbm-v1,start
2025-02-06T18:00:00Z,2025-02-07T00:00:00+06:00,2025-02-07T09:00:00+06:00,2025-02-07T03:00:00Z,turbine_1,9,2025-02-06T06:00:00Z,21,0.5251815577869635,0.02749207262791442,0.5251815577869635,0.8238229464925655,model,lightgbm-v1,start
