issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T00:00:00+06:00,2025-02-02T18:00:00Z,turbine_1,0,2025-02-02T06:00:00Z,12,0.26816404496131135,0.004816794064363805,0.26816404496131135,0.782157287386051,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T01:00:00+06:00,2025-02-02T19:00:00Z,turbine_1,1,2025-02-02T06:00:00Z,13,0.3658472732542717,0.10250002235732414,0.3658472732542717,0.8798405156790112,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T02:00:00+06:00,2025-02-02T20:00:00Z,turbine_1,2,2025-02-02T06:00:00Z,14,0.4327203144713059,0.16937306357435833,0.4327203144713059,0.9467135568960454,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T03:00:00+06:00,2025-02-02T21:00:00Z,turbine_1,3,2025-02-02T06:00:00Z,15,0.48643001170344435,0.2230827608064968,0.48643001170344435,1.0,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T04:00:00+06:00,2025-02-02T22:00:00Z,turbine_1,4,2025-02-02T06:00:00Z,16,0.5178418122411074,0.020152327082058274,0.5178418122411074,0.8164832009467093,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T05:00:00+06:00,2025-02-02T23:00:00Z,turbine_1,5,2025-02-02T06:00:00Z,17,0.5525685268176868,0.05487904165863766,0.5525685268176868,0.8512099155232888,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T06:00:00+06:00,2025-02-03T00:00:00Z,turbine_1,6,2025-02-02T06:00:00Z,18,0.5952289895534235,0.09753950439437442,0.5952289895534235,0.8938703782590256,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T07:00:00+06:00,2025-02-03T01:00:00Z,turbine_1,7,2025-02-02T06:00:00Z,19,0.6316371952955481,0.13394771013649898,0.6316371952955481,0.93027858400115,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T08:00:00+06:00,2025-02-03T02:00:00Z,turbine_1,8,2025-02-02T06:00:00Z,20,0.6773781436006584,0.1796886584416093,0.6773781436006584,0.9760195323062604,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T09:00:00+06:00,2025-02-03T03:00:00Z,turbine_1,9,2025-02-02T06:00:00Z,21,0.6804225636388108,0.18273307847976172,0.6804225636388108,0.9790639523444129,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T10:00:00+06:00,2025-02-03T04:00:00Z,turbine_1,10,2025-02-02T06:00:00Z,22,0.6712441296946644,0.1735546445356153,0.6712441296946644,0.9698855184002664,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T11:00:00+06:00,2025-02-03T05:00:00Z,turbine_1,11,2025-02-02T06:00:00Z,23,0.6251148162619204,0.12742533110287135,0.6251148162619204,0.9237562049675225,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T12:00:00+06:00,2025-02-03T06:00:00Z,turbine_1,12,2025-02-02T06:00:00Z,24,0.7071133408326112,0.20942385567356214,0.7071133408326112,1.0,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T13:00:00+06:00,2025-02-03T07:00:00Z,turbine_1,13,2025-02-02T06:00:00Z,25,0.7962825634059852,0.29859307824693615,0.7962825634059852,1.0,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T14:00:00+06:00,2025-02-03T08:00:00Z,turbine_1,14,2025-02-02T06:00:00Z,26,0.8040969508459545,0.30640746568690536,0.8040969508459545,1.0,model,mos-curve-v0,start
2025-02-02T18:00:00Z,2025-02-03T00:00:00+06:00,2025-02-03T15:00:00+06:00,2025-02-03T09:00:00Z,turbine_1,15,2025-02-02T06:00:00Z,27,0.8388256266443203,0.34113614148527116,0.8388256266443203,1.0,model,mos-curve-v0,start
