issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T00:00:00+06:00,2025-02-16T18:00:00Z,turbine_1,0,2025-02-16T06:00:00Z,12,0.12863131996077515,0.04636291438356292,0.12863131996077515,0.35702425106319435,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T01:00:00+06:00,2025-02-16T19:00:00Z,turbine_1,1,2025-02-16T06:00:00Z,13,0.0676395251322669,0.0,0.0676395251322669,0.2960324562346861,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T02:00:00+06:00,2025-02-16T20:00:00Z,turbine_1,2,2025-02-16T06:00:00Z,14,0.04917608037108737,0.0,0.04917608037108737,0.2775690114735066,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T03:00:00+06:00,2025-02-16T21:00:00Z,turbine_1,3,2025-02-16T06:00:00Z,15,0.02281558141116351,0.0,0.02281558141116351,0.2512085125135827,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T04:00:00+06:00,2025-02-16T22:00:00Z,turbine_1,4,2025-02-16T06:00:00Z,16,0.014242097108015075,0.0,0.014242097108015075,0.24263502821043428,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T05:00:00+06:00,2025-02-16T23:00:00Z,turbine_1,5,2025-02-16T06:00:00Z,17,0.01705189985100855,0.0,0.01705189985100855,0.24544483095342776,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T06:00:00+06:00,2025-02-17T00:00:00Z,turbine_1,6,2025-02-16T06:00:00Z,18,0.012151661082486446,0.0,0.012151661082486446,0.24054459218490565,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T07:00:00+06:00,2025-02-17T01:00:00Z,turbine_1,7,2025-02-16T06:00:00Z,19,0.026276802519597967,0.0,0.026276802519597967,0.25466973362201717,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T08:00:00+06:00,2025-02-17T02:00:00Z,turbine_1,8,2025-02-16T06:00:00Z,20,0.029738974815179633,0.0,0.029738974815179633,0.2581319059175988,model,lightgbm-v1,start
2025-02-16T18:00:00Z,2025-02-17T00:00:00+06:00,2025-02-17T09:00:00+06:00,2025-02-17T03:00:00Z,turbine_1,9,2025-02-16T06:00:00Z,21,0.041398777245319165,0.0,0.041398777245319165,0.26979170834773836,model,lightgbm-v1,start
