issue_time_utc,issue_time_scada,target_time_scada,target_time_utc,turbine,lead_h,nwp_run_init_utc,nwp_lead_h,point,p10,p50,p90,prediction_kind,model_version,interval_label
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T00:00:00+06:00,2025-02-26T18:00:00Z,turbine_1,0,2025-02-26T06:00:00Z,12,0.7732690906510464,0.27557960549199734,0.7732690906510464,1.0,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T01:00:00+06:00,2025-02-26T19:00:00Z,turbine_1,1,2025-02-26T06:00:00Z,13,0.565071420408966,0.06738193524991687,0.565071420408966,0.863712809114568,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T02:00:00+06:00,2025-02-26T20:00:00Z,turbine_1,2,2025-02-26T06:00:00Z,14,0.27092599140531737,0.007578740508369819,0.27092599140531737,0.7849192338300569,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T03:00:00+06:00,2025-02-26T21:00:00Z,turbine_1,3,2025-02-26T06:00:00Z,15,0.1101060744928917,0.027837668915679473,0.1101060744928917,0.3384990055953109,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T04:00:00+06:00,2025-02-26T22:00:00Z,turbine_1,4,2025-02-26T06:00:00Z,16,0.03421337129399181,0.0,0.03421337129399181,0.26260630239641103,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T05:00:00+06:00,2025-02-26T23:00:00Z,turbine_1,5,2025-02-26T06:00:00Z,17,0.0191012744916216,0.0,0.0191012744916216,0.2474942055940408,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T06:00:00+06:00,2025-02-27T00:00:00Z,turbine_1,6,2025-02-26T06:00:00Z,18,0.033435624101433865,0.0,0.033435624101433865,0.26182855520385306,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T07:00:00+06:00,2025-02-27T01:00:00Z,turbine_1,7,2025-02-26T06:00:00Z,19,0.062356157362155204,0.0,0.062356157362155204,0.2907490884645744,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T08:00:00+06:00,2025-02-27T02:00:00Z,turbine_1,8,2025-02-26T06:00:00Z,20,0.09577381385594297,0.013505408278730743,0.09577381385594297,0.3241667449583622,model,lightgbm-v1,start
2025-02-26T18:00:00Z,2025-02-27T00:00:00+06:00,2025-02-27T09:00:00+06:00,2025-02-27T03:00:00Z,turbine_1,9,2025-02-26T06:00:00Z,21,0.107041689699469,0.02477328412225678,0.107041689699469,0.33543462080188824,model,lightgbm-v1,start
